mangaid,plateifu,p3d_age_lw,p3d_age_mw,p3d_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-147815,8453-1901,3.51659659266278,8.040251297464135,10.018820762634277,1.0189688205718994,0.3870967741935484,0.1282051282051282,0.09523809523809523,5.155072669266218
1-147488,8453-1902,1.3243581931432018,8.258979420899161,9.898452758789062,1.3430228233337402,0.0,1.0,0.0,2.36
1-167380,8453-3701,6.702204134578538,8.509984706459099,10.700784683227539,-2.193391799926758,0.0,0.5454545454545454,0.3333333333333333,0.5984848484848482
1-147521,8453-3702,4.17638010559257,8.388625299484076,10.30890941619873,2.270268440246582,0.04878048780487805,0.5584415584415584,0.26666666666666666,1.3310856298173364
1-167555,8453-3703,2.798154932551956,6.458547941828163,9.847825050354004,-1.8861714601516724,0.0,0.0,0.0,4.63
1-167582,8453-3704,1.1787420107571696,5.808408595336137,10.184897422790527,3.8414058685302734,0.0,0.3939393939393939,0.0,3.735757575757576
1-147507,8453-6101,1.7427487477942485,8.189378107434722,9.771941184997559,3.5838284492492676,0.08,0.3478260869565217,0.0851063829787234,3.4608432932469926
1-147496,8453-6102,0.28984692250549915,3.4985039613160596,9.900726318359375,5.009055137634277,1.0,0.0,0.0,8.8
1-147602,8453-6103,7.949976217669987,9.566034968839123,10.883129119873047,-2.2155685424804688,0.2,0.2888888888888889,0.0,4.808222222222223
1-147787,8453-6104,1.6811775969814753,6.802257147496279,10.139655113220215,2.4493565559387207,0.0,1.0,0.0,2.36
1-147649,8453-9101,0.5624944679926196,8.400201491002337,10.017663955688477,4.265405654907227,0.0,1.0,0.0,2.36
1-147522,8453-9102,2.01657798068038,7.444094312485474,10.935639381408691,2.4744510650634766,0.03366209984178813,0.6100569612682941,0.06896551724137931,2.8076106197784707
1-254520,8454-12701,0.33980665504623936,3.30580033207033,10.187671661376953,5.840204238891602,0.3928571428571429,0.0,0.07407407407407407,5.647473544973545
1-167242,8454-12702,0.7284537146699198,9.462180951367959,11.133928298950195,4.025828838348389,0.0,0.42857142857142855,0.10526315789473684,2.7750375939849623
1-608252,8454-12703,0.5445433840853173,7.198572764281867,10.81731128692627,4.550870418548584,0.0,0.5272648385268562,0.19230769230769232,1.8215703550055744
1-167519,8454-12704,6.2164013665326525,8.256821515615497,11.08234977722168,-2.087893009185791,0.0,0.631578947368421,0.3333333333333333,0.40298245614035055
1-586585,8454-12705,9.377928853338835,10.498464727937101,10.703872680664062,-2.5793046951293945,0.0,0.65,0.4,-0.19750000000000068
1-254552,8454-1901,4.271204687973429,7.454858154936444,9.431459426879883,-0.9939175844192505,0.0,1.0,0.0,2.36
1-254532,8454-1902,4.287555727525231,10.054320256653105,11.211617469787598,-2.4879441261291504,0.0,0.0,1.0,-3.750000000000001
1-254546,8454-3701,5.120253441287983,9.577826715333162,10.961320877075195,-2.190758228302002,0.0,0.2857142857142857,0.6666666666666666,-1.6052380952380956
1-167392,8454-3702,1.1846063768553146,7.71000115941593,9.86925220489502,3.112508773803711,0.07639530281039715,0.0,0.08333333333333333,4.250235079386023
1-167423,8454-3703,6.155600142063381,8.103494333400429,10.905996322631836,-2.458744525909424,0.0,0.4444444444444444,0.17045454545454544,2.19270202020202
1-254560,8454-3704,0.4453873802269779,2.204907957252609,9.608776092529297,4.784354209899902,0.4473684210526316,0.1917808219178082,0.0,6.060183850036049
1-221753,8454-6101,1.1559972741004787,4.56320822421403,10.83635139465332,4.753009796142578,0.03636363636363636,0.2807017543859649,0.15053763440860216,2.882938004836137
1-221789,8454-6102,2.2878093085045736,5.473186436136175,11.087529182434082,1.42533540725708,0.0,0.7777777777777778,0.1509433962264151,1.599538784067086
1-167356,8456-6104,6.899620848658833,9.75620013494969,11.20949649810791,,0.0,1.0,0.0,2.36
1-167488,8454-6104,0.7170915548183713,8.251583235526857,11.071501731872559,4.596888542175293,0.0,0.3522892135724148,0.0,3.830303485190618
1-167403,8454-9101,3.125385294972336,4.433499210231424,11.204781532287598,-2.221278667449951,0.0,1.0,0.0,2.36
1-167627,8454-9102,4.097223927648026,9.481441100129986,10.591723442077637,2.802730083465576,0.0,0.72,0.0410958904109589,2.6512164383561645
1-254342,8455-12701,0.37787713717969973,5.150203825587604,10.348701477050781,5.2598066329956055,0.0,0.2,0.06670592224503515,3.6170043715866056
1-254146,8455-12702,3.242190348367712,7.604357179197118,10.91528606414795,2.8098855018615723,0.0,0.0,0.0,4.63
1-255090,8455-12703,5.6178468151171845,7.823655682785815,11.234405517578125,-2.106008529663086,0.0,1.0,0.0,2.36
1-254691,8455-12704,6.06425962612022,8.726359320736062,10.944323539733887,-2.3670663833618164,0.0,0.3333333333333333,0.5,-0.3166666666666673
1-274526,8455-12705,1.1963728651287882,6.412168533902893,10.251599311828613,4.714076042175293,0.2857142857142857,0.05263157894736842,0.0,5.7019548872180446
1-254747,8455-1901,4.190251271433096,6.320739597112314,9.815488815307617,-2.430670738220215,0.0,0.3269230769230769,0.225,2.0023846153846154
1-274440,8455-1902,0.8222335498943458,8.081157369648952,9.701910018920898,-1.482812762260437,0.0,0.0,0.0,4.63
1-274519,8455-3701,0.536599788842359,6.772091366878593,10.342759132385254,4.076000213623047,0.0975609756097561,0.4137931034482759,0.3125,1.478768923465097
1-254694,8455-3702,2.3800859251467683,8.113518885793464,11.089492797851562,3.918020725250244,0.0,0.6842105263157895,0.2608695652173913,0.8907551487414187
1-254708,8455-3703,6.11498045043491,7.658014296636391,10.184894561767578,-1.536553978919983,0.0,0.5744680851063829,0.24675324675324675,1.2581652390163027
1-274545,8455-3704,0.704758919007171,6.025962654740593,9.848482131958008,2.913696765899658,0.16666666666666666,0.14285714285714285,0.22921760391198046,3.07987076493189
1-274506,8455-6101,1.0614065595692563,5.723413765960115,9.96428394317627,4.425300121307373,0.14285714285714285,0.0,0.0,5.225714285714286
1-254645,8455-6102,4.8066955866817525,9.383202180915683,10.246979713439941,3.3426108360290527,0.04505599444396216,0.1282051282051282,0.012735240814073208,4.420136537783748
1-254717,8455-6103,6.802197399010262,8.76036192497216,11.111044883728027,-2.480891704559326,0.0,1.0,0.0,2.36
1-275185,8455-6104,6.982061183643632,9.487543455119468,10.94161319732666,-1.6165069341659546,0.0,0.7307692307692307,0.0,2.971153846153846
1-275176,8455-9101,0.3817998441374003,7.3180139706511955,10.245210647583008,5.46470832824707,0.35,0.06521739130434782,0.0,5.94145652173913
1-255236,8455-9102,0.584056278197505,4.731701691492787,9.915889739990234,4.416118144989014,0.13043478260869565,0.3125,0.09090909090909093,3.702719861660079
1-167167,8456-12701,0.4047210562801468,3.3628881091623177,9.881372451782227,5.202345848083496,0.057142857142857134,0.3488372093023256,0.0,4.076425249169436
1-167148,8456-12702,0.3470895297930358,6.058828883887461,9.889471054077148,6.375168800354004,0.7033257186934465,0.0,0.0,7.5628682469516715
1-147485,8456-12703,0.6661823767616177,6.989270953740888,10.429036140441895,4.761271953582764,0.10869565217391304,0.07142857142857142,0.02631578947368421,4.700591696632886
1-167337,8456-12704,0.6940756719397835,2.750382167354064,9.731061935424805,5.490985870361328,0.372093023255814,0.027777777777777776,0.02431095320239164,5.914846563585146
1-167169,8456-12705,1.0936790295886665,8.699554116236314,10.251214981079102,5.459346294403076,0.0,0.0,0.0,4.63
1-147547,8456-1901,7.098206103143877,8.991944282455973,10.251067161560059,-2.3085880279541016,0.0,0.43333333333333335,0.2571428571428571,1.4914761904761904
1-167334,8456-1902,1.9038367567093442,4.086369760178006,10.350199699401855,-2.3906126022338867,0.0,0.6923076923076923,0.3142857142857143,0.42474725274725245
1-585869,8456-3701,7.750605502422683,9.275322637509824,10.496882438659668,-1.9524832963943481,0.0,1.0,0.0,2.36
1-545611,8456-3702,8.323979486694522,9.792903698603169,10.845476150512695,-2.4295949935913086,0.0,0.3148148148148148,0.5,-0.2746296296296302
1-147548,8456-3703,2.484919414849935,6.106245077458102,9.624170303344727,1.950932502746582,0.0,0.0,0.0,4.63
1-167141,8456-3704,3.2911474183402176,7.258780863374623,9.93601131439209,0.38991111516952515,0.0,0.0,0.0,4.63
1-167166,8456-6101,5.771448546330714,8.328495565524067,10.3922119140625,4.240835666656494,0.0,0.7179487179487181,0.10256410256410256,2.1407692307692305
1-167336,8456-6102,5.710621151934335,8.122342901684169,10.896624565124512,1.1304599046707153,0.0,0.5769230769230769,0.2994901276728339,0.8106573454862671
1-167342,8456-6103,7.144619600932503,9.410274561406759,11.238390922546387,-2.4547996520996094,0.0,0.0,0.0,4.63
1-167360,8456-9101,0.7035914554158474,4.424357191335124,10.136062622070312,3.6932730674743652,0.07317073170731707,0.10256410256410256,0.0,4.702301438398999
1-147546,8456-9102,1.3120415193248798,2.9553939977866475,9.671195983886719,3.5661368370056152,0.3809523809523809,0.3333333333333333,0.0,5.461904761904761
1-217480,8458-12701,0.901897701182568,6.619578628428621,10.431118965148926,3.011293888092041,0.18651496782616805,0.3125,0.060606060606060615,4.190513627956333
1-167089,8458-12702,0.8109617986680511,4.979497473533794,9.271749496459961,4.756318092346191,0.4230769230769231,0.18678496381041326,0.0,5.970228901381131
1-167083,8458-12703,3.61430173681686,7.343416015289348,11.034432411193848,1.880100131034851,0.3809523809523809,0.3617021276595745,0.06521739130434782,4.850985859653759
1-166908,8458-12704,0.1776757130432722,2.834307314452177,9.351506233215332,10.0,0.4,0.0,0.0,6.298
1-166892,8458-12705,0.9239869069988159,5.751900985097416,10.494961738586426,4.75740385055542,,,,
1-217367,8458-1901,0.5168523657569764,7.541431732330105,9.750570297241211,0.7364906072616577,0.0,0.22556816489440915,0.05555555555555555,3.6524047101341353
1-217358,8458-1902,4.746281085997104,6.21795774077448,10.037068367004395,-1.2383822202682495,0.0,0.53125,0.0,3.4240625
1-217500,8458-3701,1.1757122843237842,5.028703965859759,9.516256332397461,4.577285289764404,0.0,0.17142857142857146,0.0,4.240857142857143
1-585744,8458-3702,0.3186129865492564,8.513573407987728,10.337418556213379,3.93681001663208,0.15384615384615385,0.2222222222222222,0.07692307692307693,4.122478632478632
1-545674,8458-3703,0.1441926675369182,1.9092416542708301,9.416731834411621,5.358211994171143,,,,
1-545621,8458-3704,,,9.197110176086426,5.543747425079346,,,,
1-217479,8458-6101,1.1814889303580913,7.441561019429438,10.34203815460205,-1.1071263551712036,0.10526315789473684,0.0,0.1111111111111111,4.137836257309941
1-606105,8458-6102,1.4723294179781363,4.201842687164907,9.60041618347168,-0.17217326164245605,0.35,0.10714285714285714,0.21428571428571427,4.050571428571427
1-217499,8458-6103,7.2362612281743885,9.284411140326139,11.28921127319336,-2.3849925994873047,0.0,0.15789473684210525,1.0,-4.10842105263158
1-545654,8458-6104,4.6557303985501015,7.3118618454124755,10.254076957702637,-1.9870470762252808,0.0,0.5,0.0,3.495
1-217376,8458-9101,6.621526744444022,10.281722718141296,11.322120666503906,-2.3598337173461914,0.0,0.6666666666666666,0.0,3.1166666666666667
1-217520,8458-9102,0.4087976301219718,2.0496956377466966,9.07038688659668,5.559950351715088,0.9523809523809524,0.04552904615503637,0.0,8.498077636656639
1-166739,8459-12701,5.5757289182727545,7.57016887676863,10.898050308227539,-2.266256332397461,0.0,0.2380952380952381,0.14285714285714285,2.892380952380952
1-166736,8459-12702,0.5759749995894332,6.077030363110977,9.500981330871582,10.0,0.0,0.06619447938041967,0.0042044700154901535,4.444505073076639
1-167113,8459-12703,0.8388496355443978,8.43750839876628,10.137825965881348,4.776445388793945,0.1956521739130435,0.0,0.0,5.445869565217391
1-167075,8459-12704,0.6079659827830712,2.9413898498053475,9.100276947021484,4.565939903259277,0.0,0.0,0.0,4.63
1-166738,8459-12705,0.6698540483993259,4.418143627120598,9.529322624206543,2.6165966987609863,0.4634146341463415,0.027027027027027032,0.0,6.501087673038892
1-167079,8459-1901,1.6292598543514796,9.474968150492343,9.707630157470703,-1.4132746458053589,0.0,0.25,0.2727272727272727,1.7770454545454544
1-167067,8459-1902,0.9148471377009265,7.291386752984432,9.333105087280273,2.534912109375,0.75,0.0,0.0,7.7575
1-166932,8461-6104,7.041432466414055,8.357533626102118,10.84912109375,,0.0,0.4761904761904762,0.0,3.549047619047619
1-166919,8461-3704,2.413405778284787,8.385144506007338,11.093218803405762,,0.0,0.5,0.37639367816190994,0.3408209770031947
1-166947,8459-3703,2.6303319890726877,7.20513585146657,10.954108238220215,3.590747356414795,0.0,0.2694449434165619,0.021739130434782608,3.8361860654009265
1-166754,8461-12703,0.9001170187176024,6.7172917899748485,9.744786262512207,,0.6,0.5,0.0,5.997
1-167080,8459-6101,2.3862611561477527,7.244162980450773,10.350347518920898,1.2079615592956543,0.0,0.4864864864864865,0.0,3.5256756756756755
1-166969,8459-6102,0.4386734418514531,2.261530983792865,9.15733814239502,5.186280250549316,0.3125,0.04444444444444445,0.03571428571428571,5.532950396825397
1-166930,8459-6103,6.514039726624269,8.453142020652097,11.044187545776367,1.3479840755462646,0.0,0.5581395348837209,0.07142857142857142,2.7644518272425245
1-167044,8459-6104,8.099633826149672,10.002569552102857,10.97866439819336,-2.302201271057129,0.0,0.5272648385268562,0.08108108108108109,2.753649357084577
1-166889,8459-9101,0.5663863692051457,5.91051765322219,8.975683212280273,10.0,1.0,0.021739130434782608,0.04444444444444445,8.378207729468599
1-167013,8459-9102,0.2880860621925429,4.482140262982968,9.443249702453613,6.08849573135376,1.0,0.027777777777777776,0.0,8.736944444444445
1-558175,8461-12701,7.149076662723041,9.017729388273981,11.311948776245117,-2.038116455078125,0.0,1.0,0.0,2.36
1-166672,8461-12702,0.9040292447825784,7.621258148392942,9.346888542175293,4.765307426452637,0.9285714285714286,0.06451612903225806,0.0,8.355691244239631
1-166826,8461-12704,0.8694569533279451,4.291003044141791,9.327552795410156,4.086724281311035,0.19858343814125906,0.14285714285714285,0.0,5.133807222763336
1-166488,8461-12705,1.4822202511587659,7.856072772147702,9.817294120788574,3.7863717079162598,0.0,0.0,0.0,4.63
1-217412,8461-1901,0.8995538691992488,5.912802399024455,9.174402236938477,0.4042051434516907,0.26444547361538673,0.0,0.3333333333333333,2.939404291642829
1-166646,8461-1902,3.9496236054589957,6.960598744087833,9.807121276855469,0.07723581790924072,0.012025518418266731,0.20891849857239025,0.027777777777777776,3.973123642267068
1-166613,8461-3701,5.760610119261837,7.862838184527117,10.86620807647705,-1.7659841775894165,0.0,0.4,0.0,3.722
1-166670,8461-3702,5.721315271819426,7.895105553443274,11.097281455993652,-2.321077823638916,0.0,0.5454545454545454,0.0,3.3918181818181816
1-166959,8461-3703,7.1756096094382364,9.03493407065666,11.032217025756836,-2.5262722969055176,0.0,1.0,0.0,2.36
1-166600,8461-6101,0.11336092644480347,2.3694321637987197,11.361526489257812,4.142810344696045,,,,
1-166862,8461-6102,1.653215352288827,3.7151457208985756,9.55580997467041,2.3355026245117188,0.0,0.08571428571428573,0.0966576332429991,3.6254376048522383
1-217400,8461-6103,2.5405526956852684,8.079436235103916,10.23204231262207,3.762974739074707,0.0,0.2303204012693213,0.075,3.478672689118641
1-166691,8461-9101,4.874992772169808,7.024151285817704,11.015019416809082,-2.233182430267334,0.0,1.0,0.0,2.36
1-166703,8461-9102,2.6052288027095933,5.227122431612373,9.135736465454102,0.923990786075592,0.08,0.08333333333333333,0.0,4.774433333333333
1-301244,8462-12701,0.5697869643184714,3.149796039274713,9.820808410644531,5.500287055969238,0.3191489361702128,0.03889991053020578,0.0042044700154901535,5.837314808196413
1-232333,8462-12702,0.4694268395991628,3.8534756850417784,9.295003890991211,5.925848007202148,0.5081967213114754,0.0,0.0,6.749180327868853
1-232526,8462-12703,0.7165563658095248,7.086494302018263,10.352190017700195,5.280331611633301,0.07462686567164177,0.10714285714285714,0.0,4.69797974413646
1-232722,8462-12704,0.20793032088811883,0.9927099095710438,8.96568489074707,5.672956943511963,0.3502218071445249,0.2195121951219512,0.010526315789473684,5.50392172655005
1-606005,8462-12705,4.855910949600667,8.232000900098065,10.565489768981934,4.085694313049316,0.0,0.35714285714285715,0.0,3.819285714285714
1-301331,8462-1901,5.70617117036869,7.575390442228656,9.852364540100098,-2.1772327423095703,0.2222222222222222,0.20891849857239025,0.11904761904761905,4.084802627288293
1-232397,8462-3701,7.4968346072612455,9.798991334182444,10.527361869812012,0.15235120058059692,0.0,0.6111111111111112,0.325,0.5192777777777771
1-232720,8462-3702,6.5652057988014985,8.53988057689259,11.223587989807129,-2.402557373046875,0.0,0.6862745098039216,0.0,3.072156862745098
1-232643,8462-3703,0.6902454665515907,7.159288151569088,9.493963241577148,5.362259864807129,0.5675675675675675,0.05263157894736842,0.0042044700154901535,6.842049613816422
1-232512,8462-3704,2.0465114339710717,8.38050569466662,10.129154205322266,-1.1596659421920776,0.012025518418266731,0.3,0.03333333333333333,3.7198130784708385
1-301537,8462-6101,2.374698315699305,5.364207128429631,9.983416557312012,3.517876148223877,0.06976744186046513,0.25,0.14583333333333334,3.1313468992248055
1-232516,8462-6102,6.150924973220024,7.751626750539429,11.016674041748047,-2.3883790969848633,0.0,0.0,0.625,-0.6075000000000008
1-232536,8462-6103,7.8653076294278925,9.63196858330381,10.305623054504395,0.03751671314239502,0.0,0.6086956521739131,0.16666666666666666,1.8515942028985506
